IdealT,OtsuT,KittlerT,LloydT,SungT,RidlerT,HuangT,RameshT,Li1T,Li2T,BrinkT,KapurT,SahooT,ShanbhagT,YenT,TsaiT
0.3843137,0.437255,0.535294,0.230859,0.496078,0.437105,0.503922,0.456863,0.340913,0.394118,0.527451,0.570588,0.587998,0.343137,0.601961,0.531373
0.572549,0.727451,0.876471,0.662196,0.707843,0.726374,0.794118,0.727451,0.706137,0.711765,0.782353,0.888235,0.84655,0.562745,0.888235,0.82549
0,0.429412,0.005882,0.344744,0.731373,0.429955,0.868627,0.586275,0.256853,0.358824,0.621569,0.758824,0.785176,0.837255,0.790196,0.637255
0.3921569,0.660784,0.723529,0.758091,0.668627,0.659059,0.758824,0.335294,0.645708,0.64902,0.398039,0.35098,0.369121,0.547059,0.319608,0.531373
0.8588235,0.801961,0.707843,0.69569,0.809804,0.807368,0.813725,0.562745,0.807038,0.801961,0.645098,0.7,0.711564,0.805882,0.7,0.786275
0.4078431,0.598039,0.601961,0.519925,0.601961,0.599651,0.55098,0.598039,0.56012,0.578431,0.715686,0.794118,0.793398,0.433333,0.794118,0.778431
0.7098039,0.586275,0.990196,0.48418,0.994118,0.587948,0.570588,0.601961,0.475084,0.527451,0.833333,0.994118,0.98505,0.037255,0.994118,0.44902
0.7568628,0.684314,0.805882,0.51644,0.770588,0.684031,0.703922,0.609804,0.643095,0.656863,0.652941,0.794118,0.789939,0.456863,0.805882,0.688235
0.427451,0.676471,0.872549,0.583015,0.833333,0.676658,0.652941,0.64902,0.63848,0.652941,0.715686,0.860784,0.867443,0.735294,0.880392,0.778431
0.3960784,0.503922,0.703922,0.273858,0.652941,0.512986,0.7,0.480392,0.410046,0.445098,0.472549,0.472549,0.482835,0.280392,0.484314,0.535294
0.2666667,0.594118,0.703922,0.719735,0.633333,0.595775,0.739216,0.594118,0.568173,0.578431,0.35098,0.288235,0.409409,0.370588,0.288235,0.441176
0,0.429412,0.005882,0.237169,0.613725,0.596547,0.684314,0.468627,0.225769,0.327451,0.472549,0.558824,0.597115,0.664706,0.613725,0.547059
0.2392157,0.535294,0.641176,0.765696,0.496078,0.530247,0.343137,0.578431,0.429268,0.5,0.35098,0.531373,0.527994,0.401961,0.527451,0.464706
0.5882353,0.554902,0.633333,0.465163,0.621569,0.555792,0.613725,0.44902,0.531429,0.539216,0.535294,0.598039,0.595822,0.296078,0.598039,0.594118
0.5450981,0.535294,0.554902,0.269183,0.539216,0.537369,0.547059,0.288235,0.532283,0.527451,0.386275,0.272549,0.296014,0.519608,0.256863,0.515686
0.345098,0.519608,0.327451,0.290114,0.527451,0.524606,0.547059,0.229412,0.519933,0.515686,0.382353,0.417647,0.419692,0.523529,0.35098,0.507843
0.3960784,0.460784,0.186275,0.188086,0.484314,0.482695,0.511765,0.280392,0.480473,0.460784,0.378431,0.394118,0.400898,0.492157,0.390196,0.445098
0.282353,0.303922,0.276471,0.219022,0.319608,0.308656,0.3,0.641176,0.296194,0.3,0.362745,0.303922,0.303922,0.354902,0.303922,0.339216
0.372549,0.488235,0.405882,0.164594,0.507843,0.49341,0.547059,0.535294,0.413542,0.44902,0.492157,0.519608,0.52146,0.445098,0.527451,0.598039
0.3294118,0.370588,0.323529,0.202001,0.394118,0.374801,0.358824,0.378431,0.335876,0.35098,0.37451,0.366667,0.370685,0.303922,0.37451,0.417647
0,0.445098,0.005882,0.204275,0.527451,0.446244,0.245098,0.578431,0.231992,0.37451,0.543137,0.680392,0.711283,0.75098,0.758824,0.562745
0.654902,0.609804,0.739216,0.340487,0.692157,0.609823,0.758824,0.543137,0.548751,0.57451,0.558824,0.719608,0.724566,0.445098,0.747059,0.562745
0.4588235,0.535294,0.64902,0.250816,0.605882,0.535836,0.637255,0.531373,0.477996,0.503922,0.566667,0.641176,0.645971,0.256863,0.664706,0.535294
0.003921569,0.488235,0.013725,0.338713,0.762745,0.489579,0.923529,0.672549,0.276929,0.394118,0.676471,0.829412,0.862626,0.805882,0.888235,0.668627
0.7098039,0.656863,0.786275,0.389792,0.731373,0.657024,0.794118,0.464706,0.630794,0.641176,0.480392,0.452941,0.452941,0.284314,0.452941,0.543137
0.4980392,0.515686,0.547059,0.477873,0.558824,0.610899,0.621569,0.401961,0.610581,0.507843,0.511765,0.547059,0.546896,0.370588,0.539216,0.578431
0.8588235,0.62549,0.97451,0.429515,0.935294,0.628179,0.864706,0.629412,0.530542,0.570588,0.758824,0.978431,0.954555,0.382353,0.978431,0.605882
0.8941177,0.868627,0.735294,0.75243,0.872549,0.872153,0.868627,0.637255,0.870868,0.868627,0.758824,0.743137,0.805626,0.868627,0.735294,0.860784
0.3333333,0.358824,0.433333,0.245834,0.421569,0.360528,0.347059,0.386275,0.308842,0.339216,0.433333,0.445098,0.443655,0.539216,0.445098,0.437255
0.1372549,0.62549,0.994118,0.695936,0.770588,0.625922,0.876471,0.62549,0.554058,0.586275,0.260784,0.170588,0.187798,0.033333,0.166667,0.413725
0.3254902,0.433333,0.496078,0.359532,0.492157,0.437191,0.519608,0.370588,0.42267,0.429412,0.413725,0.44902,0.448684,0.311765,0.44902,0.460784
0.6156863,0.503922,0.794118,0.338602,0.676471,0.505868,0.641176,0.590196,0.353161,0.437255,0.676471,0.770588,0.819449,0.676471,0.837255,0.598039
0.4862745,0.456863,0.456863,0.455069,0.456863,0.705832,0.739216,0.507843,0.704514,0.456863,0.590196,0.621569,0.621459,0.55098,0.617647,0.660784
0.5019608,0.586275,0.484314,0.256527,0.605882,0.594778,0.617647,0.366667,0.590654,0.582353,0.429412,0.739216,0.739216,0.778431,0.743137,0.535294
0.5411765,0.562745,0.605882,0.32146,0.613725,0.563495,0.507843,0.562745,0.504198,0.531373,0.605882,0.652941,0.66941,0.398039,0.676471,0.664706
0.654902,0.621569,0.531373,0.540941,0.621569,0.623508,0.621569,0.354902,0.623355,0.621569,0.535294,0.511765,0.511765,0.621569,0.511765,0.617647
0.3686275,0.637255,0.707843,0.735427,0.652941,0.637457,0.782353,0.633333,0.61898,0.62549,0.370588,0.519608,0.424347,0.633333,0.386275,0.492157
0.3686275,0.617647,0.335294,0.333648,0.62549,0.627294,0.652941,0.433333,0.62216,0.354902,0.496078,0.496078,0.495979,0.480392,0.492157,0.558824
0.5019608,0.680392,0.84902,0.591641,0.652941,0.680609,0.680392,0.680392,0.652019,0.664706,0.739216,0.856863,0.858508,0.766667,0.860784,0.790196
0.6352941,0.692157,0.747059,0.639068,0.719608,0.692372,0.715686,0.417647,0.674462,0.680392,0.778431,0.401961,0.413713,0.511765,0.394118,0.82549
0,0.264706,0.005882,0.15845,0.162745,0.267565,0.527451,0.401961,0.174175,0.233333,0.394118,0.739216,0.735301,0.523529,0.75098,0.409804
0.6901961,0.711765,0.770588,0.648503,0.735294,0.711745,0.711765,0.433333,0.697162,0.7,0.707843,0.813725,0.813042,0.578431,0.813725,0.801961
0.3098039,0.366667,0.005882,0.154448,0.366667,0.366534,0.378431,0.558824,0.365719,0.362745,0.362745,0.327451,0.326918,0.366667,0.323529,0.327451
0.2862745,0.307843,0.370588,0.261425,0.347059,0.310656,0.292157,0.633333,0.293124,0.303922,0.378431,0.37451,0.373966,0.170588,0.37451,0.370588
0.454902,0.7,0.798039,0.804249,0.727451,0.700848,0.754902,0.343137,0.689501,0.692157,0.409804,0.44902,0.45207,0.562745,0.441176,0.601961
0.01568628,0.468627,0.037255,0.301457,0.409804,0.469251,0.507843,0.82549,0.276304,0.386275,0.770588,0.9,0.908485,0.923529,0.927451,0.692157
0.7215686,0.656863,0.770588,0.453769,0.735294,0.657944,0.7,0.590196,0.596954,0.617647,0.609804,0.778431,0.756734,0.421569,0.778431,0.656863
0.5607843,0.539216,0.672549,0.283185,0.621569,0.543097,0.668627,0.543137,0.482024,0.507843,0.594118,0.688235,0.696597,0.390196,0.711765,0.515686
0.7686275,0.586275,0.84902,0.394984,0.766667,0.586618,0.798039,0.601961,0.497486,0.539216,0.641176,0.837255,0.842876,0.492157,0.860784,0.570588
0.4431373,0.42549,0.445098,0.206717,0.468627,0.42686,0.433333,0.523529,0.34896,0.390196,0.484314,0.503922,0.514631,0.366667,0.519608,0.519608
0.4901961,0.719608,0.813725,0.81528,0.75098,0.718394,0.864706,0.347059,0.709488,0.711765,0.413725,0.507843,0.507399,0.42549,0.507843,0.601961
0.5333334,0.558824,0.731373,0.321555,0.656863,0.558853,0.590196,0.558824,0.496665,0.523529,0.613725,0.731373,0.739139,0.252941,0.754902,0.515686
0.7568628,0.821569,0.758824,0.720309,0.833333,0.823089,0.841176,0.480392,0.82558,0.817647,0.641176,0.75098,0.750645,0.821569,0.75098,0.798039
0.4078431,0.503922,0.260784,0.274128,0.523529,0.512501,0.523529,0.323529,0.504623,0.503922,0.378431,0.315686,0.327238,0.496078,0.307843,0.488235
0.2,0.570588,0.613725,0.693109,0.578431,0.571084,0.641176,0.570588,0.544,0.554902,0.347059,0.252941,0.406299,0.5,0.241176,0.433333
0.1333333,0.154902,0.139216,0.104789,0.170588,0.156471,0.198039,0.264706,0.151329,0.15098,0.252941,0.147059,0.147059,0.131373,0.147059,0.166667
0.2039216,0.303922,0.229412,0.193077,0.311765,0.304041,0.327451,0.464706,0.300119,0.3,0.366667,0.260784,0.260784,0.198039,0.260784,0.276471
0.6862745,0.786275,0.880392,0.753647,0.813725,0.784621,0.954902,0.480392,0.774184,0.778431,0.82549,0.896078,0.895947,0.645098,0.896078,0.888235
0.3215686,0.362745,0.3,0.152792,0.386275,0.363679,0.3,0.472549,0.281963,0.327451,0.421569,0.42549,0.44469,0.437255,0.452941,0.44902
0,0.437255,0.009804,0.326555,0.692157,0.436004,0.433333,0.668627,0.259838,0.362745,0.652941,0.805882,0.81257,0.84902,0.821569,0.633333
0.2235294,0.558824,0.676471,0.687549,0.598039,0.558062,0.660784,0.558824,0.382156,0.543137,0.354902,0.292157,0.401116,0.347059,0.288235,0.413725
0.6431373,0.652941,0.668627,0.623133,0.672549,0.720694,0.743137,0.433333,0.720525,0.64902,0.527451,0.688235,0.688235,0.566667,0.688235,0.7
0.5450981,0.554902,0.547059,0.491906,0.562745,0.555165,0.570588,0.343137,0.549367,0.55098,0.413725,0.57451,0.57451,0.601961,0.57451,0.582353
0.3686275,0.405882,0.331373,0.322999,0.378431,0.585433,0.656863,0.433333,0.355876,0.378431,0.5,0.503922,0.503922,0.492157,0.503922,0.547059
0.6901961,0.692157,0.892157,0.461125,0.821569,0.695661,0.833333,0.558824,0.657396,0.672549,0.566667,0.590196,0.687363,0.331373,0.7,0.676471
0.6941177,0.562745,0.982353,0.360617,0.743137,0.561004,0.103922,0.609804,0.442735,0.5,0.711765,0.915686,0.876441,0.198039,0.915686,0.621569
0.6941177,0.778431,0.664706,0.63455,0.786275,0.781877,0.794118,0.42549,0.779717,0.778431,0.601961,0.696078,0.695265,0.778431,0.696078,0.758824
0.5607843,0.601961,0.613725,0.340272,0.656863,0.605795,0.672549,0.547059,0.556115,0.578431,0.582353,0.629412,0.62549,0.421569,0.629412,0.672549
0,0.5,0.005882,0.254729,0.668627,0.501283,0.903922,0.672549,0.27337,0.394118,0.629412,0.813725,0.843787,0.829412,0.9,0.62549
0.5607843,0.609804,0.35098,0.282818,0.617647,0.615274,0.64902,0.44902,0.610821,0.605882,0.460784,0.558824,0.565604,0.641176,0.554902,0.547059
0.4901961,0.692157,0.841176,0.191437,0.766667,0.692768,0.794118,0.464706,0.670129,0.676471,0.476471,0.456863,0.47425,0.311765,0.456863,0.594118
0.8470588,0.586275,0.97451,0.469058,0.817647,0.586167,0.696078,0.590196,0.475169,0.523529,0.809804,0.943137,0.939927,0.139216,0.943137,0.547059
0.6431373,0.680392,0.856863,0.583235,0.801961,0.68116,0.801961,0.57451,0.646765,0.660784,0.684314,0.754902,0.750824,0.241176,0.754902,0.680392
0.7333333,0.696078,0.77451,0.493607,0.762745,0.697225,0.711765,0.590196,0.662226,0.676471,0.629412,0.645098,0.645098,0.437255,0.645098,0.676471
0.4470588,0.539216,0.664706,0.270338,0.609804,0.54044,0.601961,0.531373,0.478291,0.503922,0.547059,0.621569,0.631982,0.22549,0.652941,0.539216
0.6431373,0.809804,0.896078,0.879975,0.845098,0.810179,0.829412,0.386275,0.806191,0.809804,0.527451,0.621569,0.621569,0.629412,0.621569,0.731373
0.2901961,0.319608,0.264706,0.257772,0.323529,0.320821,0.323529,0.362745,0.321518,0.319608,0.35098,0.272549,0.272475,0.245098,0.268627,0.303922
0.3568628,0.409804,0.343137,0.335902,0.413725,0.411557,0.421569,0.492157,0.411128,0.409804,0.362745,0.37451,0.373729,0.409804,0.366667,0.398039
0.1647059,0.590196,0.758824,0.756868,0.645098,0.58989,0.688235,0.394118,0.527395,0.554902,0.303922,0.405882,0.398429,0.378431,0.37451,0.44902
0.345098,0.64902,0.841176,0.552797,0.829412,0.657873,0.876471,0.617647,0.592147,0.613725,0.672549,0.754902,0.836345,0.672549,0.84902,0.75098
0.5372549,0.739216,0.888235,0.644364,0.833333,0.738676,0.931373,0.696078,0.711842,0.719608,0.723529,0.860784,0.867964,0.409804,0.892157,0.821569
0.3333333,0.366667,0.370588,0.170235,0.394118,0.368234,0.358824,0.527451,0.274998,0.327451,0.464706,0.492157,0.535323,0.535294,0.566667,0.464706
0.2705882,0.468627,0.327451,0.323023,0.409804,0.473438,0.82549,0.601961,0.399972,0.433333,0.582353,0.590196,0.589863,0.75098,0.590196,0.645098
0.5921569,0.476471,0.582353,0.387194,0.570588,0.480946,0.484314,0.507843,0.398563,0.437255,0.594118,0.594118,0.593706,0.809804,0.590196,0.637255
0.4117647,0.503922,0.617647,0.238334,0.566667,0.504901,0.613725,0.507843,0.432508,0.468627,0.562745,0.637255,0.647772,0.237255,0.664706,0.562745
0.5450981,0.527451,0.660784,0.395727,0.598039,0.528498,0.582353,0.5,0.491039,0.507843,0.535294,0.609804,0.604471,0.280392,0.609804,0.566667
0,0.515686,0.005882,0.254638,0.692157,0.520199,0.892157,0.645098,0.275707,0.409804,0.621569,0.790196,0.830456,0.809804,0.888235,0.62549
0.5921569,0.558824,0.994118,0.366757,0.598039,0.558507,0.907843,0.566667,0.440733,0.5,0.711765,0.786275,0.68292,0.096078,0.123529,0.782353
0.3098039,0.421569,0.42549,0.099592,0.433333,0.423351,0.452941,0.684314,0.411051,0.413725,0.354902,0.327451,0.327451,0.401961,0.327451,0.398039
0.007843138,0.370588,0.452941,0.261473,0.55098,0.375244,0.676471,0.460784,0.231989,0.315686,0.476471,0.554902,0.577922,0.64902,0.586275,0.523529
0.007843138,0.296078,0.021569,0.160698,0.288235,0.301176,0.543137,0.413725,0.194833,0.260784,0.401961,0.731373,0.716335,0.543137,0.747059,0.437255
0.372549,0.390196,0.394118,0.348,0.409804,0.469803,0.496078,0.727451,0.469053,0.386275,0.405882,0.42549,0.42549,0.327451,0.42549,0.445098
0.4980392,0.57451,0.821569,0.227451,0.566667,0.579316,0.558824,0.3,0.575353,0.570588,0.405882,0.696078,0.696078,0.558824,0.696078,0.617647
0.6039216,0.562745,0.558824,0.446786,0.594118,0.56232,0.801961,0.547059,0.524214,0.539216,0.598039,0.656863,0.730681,0.727451,0.743137,0.664706
0.4980392,0.523529,0.570588,0.391613,0.652941,0.525241,0.766667,0.523529,0.466625,0.492157,0.566667,0.578431,0.577609,0.347059,0.578431,0.629412
0.5921569,0.621569,0.64902,0.559171,0.64902,0.622559,0.754902,0.390196,0.612363,0.613725,0.511765,0.676471,0.675575,0.488235,0.676471,0.688235
0.2705882,0.554902,0.684314,0.676762,0.57451,0.556306,0.268627,0.554902,0.344871,0.539216,0.358824,0.456863,0.450105,0.303922,0.44902,0.409804
0.1882353,0.217647,0.201961,0.121356,0.245098,0.219027,0.147059,0.668627,0.173164,0.201961,0.366667,0.268627,0.271215,0.233333,0.272549,0.292157
0.6117647,0.605882,0.621569,0.540765,0.637255,0.610268,0.601961,0.366667,0.600092,0.601961,0.484314,0.629412,0.629412,0.5,0.629412,0.656863
0.8431373,0.641176,0.994118,0.448277,0.856863,0.644237,0.790196,0.645098,0.57471,0.601961,0.782353,0.935294,0.895609,0.307843,0.935294,0.570588
0.7529412,0.762745,0.645098,0.489398,0.770588,0.772125,0.758824,0.460784,0.770953,0.762745,0.590196,0.511765,0.511763,0.770588,0.492157,0.77451
0.8901961,0.566667,0.947059,0.359871,0.692157,0.569616,0.896078,0.601961,0.447251,0.507843,0.711765,0.892157,0.795227,0.409804,0.892157,0.652941
0.282353,0.578431,0.64902,0.669269,0.586275,0.577734,0.735294,0.578431,0.554628,0.562745,0.358824,0.484314,0.473518,0.382353,0.472549,0.437255
0.509804,0.5,0.578431,0.398818,0.570588,0.500921,0.515686,0.44902,0.469878,0.484314,0.507843,0.531373,0.530831,0.260784,0.527451,0.554902
0.3568628,0.409804,0.5,0.301062,0.476471,0.411139,0.44902,0.413725,0.368474,0.390196,0.460784,0.492157,0.489938,0.201961,0.492157,0.476471
0.7529412,0.731373,0.841176,0.579361,0.77451,0.731029,0.786275,0.409804,0.71053,0.715686,0.44902,0.801961,0.812621,0.62549,0.82549,0.758824
0.3254902,0.57451,0.770588,0.511734,0.790196,0.575137,0.892157,0.57451,0.518938,0.543137,0.645098,0.770588,0.769453,0.692157,0.770588,0.731373
0.254902,0.554902,0.590196,0.659087,0.554902,0.554967,0.723529,0.554902,0.524649,0.539216,0.354902,0.405882,0.402658,0.386275,0.401961,0.382353
0.6588235,0.723529,0.531373,0.882353,0.719608,0.714254,0.711765,0.527451,0.722289,0.723529,0.590196,0.747059,0.733891,0.723529,0.747059,0.715686
0.7960784,0.841176,0.798039,0.743922,0.84902,0.846265,0.852941,0.523529,0.845666,0.841176,0.676471,0.75098,0.750873,0.841176,0.747059,0.837255
0.5686275,0.613725,0.558824,0.552519,0.617647,0.61692,0.62549,0.519608,0.616062,0.613725,0.531373,0.586275,0.586275,0.613725,0.586275,0.601961
0.6705883,0.668627,0.876471,0.375406,0.801961,0.669649,0.841176,0.539216,0.602074,0.62549,0.547059,0.55098,0.681063,0.390196,0.696078,0.633333
0.3686275,0.511765,0.37451,0.003922,0.539216,0.515269,0.484314,0.507843,0.425986,0.460784,0.464706,0.468627,0.482469,0.401961,0.488235,0.590196
0.1764706,0.276471,0.229412,0.139046,0.311765,0.278314,0.252941,0.633333,0.227183,0.256863,0.370588,0.311765,0.31748,0.284314,0.319608,0.327451
0.2039216,0.323529,0.264706,0.07415,0.35098,0.324983,0.358824,0.641176,0.262451,0.296078,0.370588,0.35098,0.356696,0.292157,0.358824,0.362745
0.7098039,0.684314,0.770588,0.492793,0.75098,0.684774,0.664706,0.609804,0.603791,0.62549,0.629412,0.778431,0.764425,0.42549,0.645098,0.664706
0.9843137,0.621569,0.962745,0.439022,0.845098,0.622967,0.903922,0.62549,0.53004,0.562745,0.75098,0.97451,0.947029,0.182353,0.97451,0.570588
0.7490196,0.637255,0.794118,0.446676,0.743137,0.649431,0.680392,0.566667,0.551268,0.578431,0.590196,0.794118,0.794368,0.535294,0.805882,0.62549
0.8823529,0.884314,0.860784,0.834275,0.888235,0.889216,0.892157,0.590196,0.89279,0.884314,0.778431,0.723529,0.747057,0.688235,0.723529,0.880392
0,0.441176,0.009804,0.150266,0.44902,0.446882,0.484314,0.735294,0.426003,0.42549,0.366667,0.801961,0.77844,0.476471,0.82549,0.401961
0.5215687,0.558824,0.841176,0.196078,0.558824,0.560763,0.515686,0.331373,0.552777,0.554902,0.421569,0.554902,0.557136,0.472549,0.558824,0.633333
0.3568628,0.637255,0.747059,0.105313,0.668627,0.45871,0.394118,0.637255,0.410635,0.629412,0.37451,0.366667,0.366667,0.362745,0.366667,0.503922
0.4745098,0.703922,0.801961,0.798034,0.735294,0.702752,0.829412,0.319608,0.688632,0.692157,0.401961,0.319608,0.334916,0.586275,0.307843,0.566667
0.8588235,0.652941,0.986275,0.50658,0.864706,0.652769,0.688235,0.652941,0.584567,0.613725,0.770588,0.958824,0.932186,0.288235,0.958824,0.672549
0.2039216,0.221569,0.221569,0.175382,0.241176,0.226117,0.201961,0.660784,0.203135,0.217647,0.362745,0.264706,0.264706,0.123529,0.264706,0.292157
0.4431373,0.511765,0.64902,0.256775,0.590196,0.51334,0.535294,0.523529,0.439568,0.476471,0.547059,0.641176,0.640902,0.229412,0.664706,0.539216
0.1803922,0.217647,0.186275,0.081654,0.217647,0.222574,0.213725,0.347059,0.221812,0.213725,0.303922,0.135294,0.20234,0.221569,0.205882,0.22549
0.2509804,0.566667,0.719608,0.560693,0.629412,0.566958,0.676471,0.496078,0.525646,0.543137,0.354902,0.315686,0.322202,0.347059,0.323529,0.44902
0.2039216,0.276471,0.280392,0.183495,0.288235,0.278084,0.303922,0.5,0.273971,0.276471,0.362745,0.233333,0.233333,0.198039,0.233333,0.256863
0.8627451,0.868627,0.845098,0.775739,0.868627,0.873844,0.876471,0.507843,0.872887,0.868627,0.798039,0.743137,0.794111,0.633333,0.743137,0.864706
0.4156863,0.539216,0.782353,0.209032,0.680392,0.541164,0.676471,0.543137,0.435576,0.480392,0.527451,0.543137,0.674225,0.347059,0.735294,0.519608
0.7058824,0.7,0.719608,0.649977,0.731373,0.701312,0.778431,0.358824,0.696906,0.696078,0.554902,0.707843,0.707328,0.609804,0.707843,0.727451
0.627451,0.562745,0.739216,0.317597,0.664706,0.5645,0.715686,0.562745,0.500177,0.527451,0.62549,0.739216,0.750332,0.421569,0.766667,0.492157
0.3098039,0.409804,0.339216,0.292635,0.421569,0.410598,0.441176,0.570588,0.406915,0.35098,0.370588,0.366667,0.366667,0.276471,0.366667,0.386275
0.7098039,0.594118,0.982353,0.507075,0.994118,0.594293,0.511765,0.601961,0.486137,0.535294,0.856863,0.994118,0.984091,0.064706,0.994118,0.44902
0.7607843,0.684314,0.880392,0.541087,0.821569,0.720006,0.719608,0.609804,0.649182,0.660784,0.664706,0.696078,0.695255,0.362745,0.696078,0.7
0.01568628,0.370588,0.37451,0.301173,0.386275,0.369235,0.727451,0.601961,0.233517,0.315686,0.586275,0.856863,0.856866,0.715686,0.864706,0.609804
0.5960785,0.668627,0.735294,0.537181,0.731373,0.672744,0.762745,0.511765,0.649748,0.656863,0.578431,0.672549,0.694465,0.394118,0.7,0.688235
0.3137255,0.617647,0.707843,0.717821,0.637255,0.61637,0.747059,0.613725,0.593469,0.601961,0.362745,0.335294,0.447656,0.3,0.335294,0.464706
0.3098039,0.531373,0.476471,0.418491,0.503922,0.531066,0.523529,0.531373,0.473543,0.5,0.660784,0.747059,0.745316,0.656863,0.747059,0.723529
0.9215686,0.554902,0.994118,0.489891,0.970588,0.579253,0.468627,0.578431,0.465619,0.503922,0.837255,0.998039,0.998039,0.103922,0.998039,0.535294
0.6431373,0.735294,0.856863,0.646274,0.821569,0.737224,0.715686,0.601961,0.716095,0.723529,0.692157,0.809804,0.815587,0.5,0.817647,0.782353
0.4588235,0.656863,0.833333,0.611015,0.841176,0.659116,0.927451,0.660784,0.625765,0.637255,0.727451,0.833333,0.832438,0.766667,0.833333,0.786275
0.6313726,0.813725,0.888235,0.884807,0.841176,0.812801,0.829412,0.378431,0.808128,0.809804,0.511765,0.633333,0.643709,0.55098,0.645098,0.723529
0.4941176,0.582353,0.080392,0.241633,0.601961,0.583842,0.617647,0.362745,0.576588,0.578431,0.417647,0.492157,0.492157,0.570588,0.492157,0.527451
0.427451,0.676471,0.805882,0.791412,0.703922,0.541207,0.472549,0.621569,0.530491,0.664706,0.358824,0.62549,0.516691,0.5,0.488235,0.57451
0.2705882,0.613725,0.95098,0.43182,0.743137,0.614798,0.9,0.605882,0.525687,0.562745,0.641176,0.739216,0.779515,0.62549,0.798039,0.715686
0.572549,0.637255,0.621569,0.531906,0.672549,0.654652,0.703922,0.437255,0.66157,0.578431,0.562745,0.590196,0.589681,0.433333,0.566667,0.637255
0.02745098,0.339216,0.064706,0.199411,0.319608,0.338606,0.143137,0.531373,0.214692,0.288235,0.503922,0.801961,0.79046,0.64902,0.801961,0.515686
0.4941176,0.770588,0.821569,0.852736,0.782353,0.770782,0.833333,0.358824,0.76466,0.766667,0.519608,0.554902,0.554783,0.5,0.55098,0.680392
0.7647059,0.735294,0.629412,0.607065,0.743137,0.742095,0.743137,0.417647,0.741493,0.727451,0.582353,0.641176,0.641005,0.609804,0.633333,0.711765
0.4509804,0.394118,0.409804,0.284295,0.476471,0.395771,0.386275,0.484314,0.305714,0.354902,0.484314,0.464706,0.464706,0.692157,0.464706,0.586275
0.3647059,0.652941,0.747059,0.749388,0.676471,0.651493,0.809804,0.64902,0.632757,0.641176,0.37451,0.382353,0.498176,0.343137,0.378431,0.507843
0.8901961,0.652941,0.95098,0.374952,0.735294,0.652234,0.178431,0.594118,0.501438,0.547059,0.609804,0.892157,0.751481,0.347059,0.892157,0.609804
0.5019608,0.617647,0.264706,0.858824,0.617647,0.608872,0.586275,0.343137,0.609346,0.617647,0.441176,0.358824,0.358824,0.601961,0.358824,0.613725
0.2,0.503922,0.672549,0.52005,0.57451,0.508498,0.637255,0.507843,0.450245,0.476471,0.335294,0.358824,0.399235,0.37451,0.445098,0.398039
0.7490196,0.613725,0.958824,0.433591,0.966667,0.831205,0.82549,0.62549,0.819425,0.570588,0.805882,0.813725,0.795897,0.268627,0.813725,0.813725
0.9019608,0.562745,0.919608,0.380547,0.943137,0.563398,0.594118,0.594118,0.399256,0.476471,0.786275,0.943137,0.908537,0.033333,0.943137,0.523529
0.4705882,0.476471,0.531373,0.211014,0.531373,0.477938,0.562745,0.480392,0.419386,0.445098,0.488235,0.535294,0.5498,0.366667,0.558824,0.523529
0.5490196,0.664706,0.813725,0.522753,0.75098,0.663577,0.747059,0.617647,0.625807,0.641176,0.668627,0.817647,0.808228,0.394118,0.817647,0.7
0.7803922,0.586275,0.947059,0.409578,0.958824,0.587055,0.856863,0.605882,0.484863,0.531373,0.766667,0.794118,0.819483,0.162745,0.837255,0.778431
0.08235294,0.390196,0.35098,0.933333,0.366667,0.385141,0.37451,0.503922,0.339352,0.362745,0.327451,0.390196,0.36985,0.433333,0.343137,0.401961
0.4078431,0.507843,0.652941,0.285113,0.609804,0.509679,0.586275,0.55098,0.402033,0.456863,0.566667,0.613725,0.629635,0.358824,0.637255,0.578431
0.7529412,0.547059,0.954902,0.358104,0.966667,0.844404,0.833333,0.55098,0.835363,0.484314,0.739216,0.754902,0.747274,0.198039,0.754902,0.758824
0.945098,0.601961,0.990196,0.480453,0.711765,0.600798,0.590196,0.601961,0.510125,0.55098,0.590196,0.205882,0.205882,0.394118,0.205882,0.590196
0.572549,0.511765,0.633333,0.281446,0.598039,0.512921,0.660784,0.519608,0.435077,0.472549,0.566667,0.637255,0.655196,0.480392,0.664706,0.527451
0.3647059,0.472549,0.409804,0.195506,0.488235,0.472789,0.354902,0.55098,0.385077,0.429412,0.523529,0.543137,0.553193,0.464706,0.562745,0.601961
0.8392157,0.566667,0.947059,0.369051,0.754902,0.566259,0.845098,0.582353,0.447622,0.503922,0.696078,0.033333,0.033333,0.15098,0.033333,0.445098
0.654902,0.696078,0.656863,0.57189,0.711765,0.701097,0.719608,0.433333,0.696515,0.696078,0.523529,0.664706,0.664706,0.664706,0.664706,0.715686
0.6156863,0.758824,0.896078,0.352927,0.833333,0.764037,0.864706,0.519608,0.739669,0.633333,0.562745,0.590196,0.590196,0.464706,0.590196,0.676471
0.3254902,0.472549,0.515686,0.403639,0.503922,0.471515,0.747059,0.476471,0.4165,0.441176,0.605882,0.629412,0.63307,0.609804,0.633333,0.64902
0.2588235,0.413725,0.303922,0.327925,0.366667,0.413843,0.413725,0.413725,0.346856,0.382353,0.57451,0.598039,0.600964,0.613725,0.601961,0.594118
