IdealT,OtsuT,KittlerT,LloydT,SungT,RidlerT,HuangT,RameshT,Li1T,Li2T,BrinkT,KapurT,SahooT,ShanbhagT,YenT,TsaiT
0.5058824,0.629412,0.994118,0.475011,0.915686,0.630237,0.75098,0.660784,0.551419,0.586275,0.727451,0.986275,0.48793,0.052941,0.998039,0.558824
0.509804,0.480392,0.633333,0.249529,0.566667,0.48227,0.582353,0.496078,0.395714,0.441176,0.586275,0.668627,0.68823,0.441176,0.7,0.527451
0,0.42549,0.005882,0.325282,0.7,0.425451,0.852941,0.578431,0.253755,0.354902,0.613725,0.75098,0.780098,0.82549,0.790196,0.62549
0.01568628,0.311765,0.037255,0.164692,0.217647,0.312404,0.127451,0.468627,0.198747,0.268627,0.441176,0.84902,0.841183,0.609804,0.856863,0.456863
0.4980392,0.617647,0.5,0.477377,0.62549,0.621955,0.637255,0.366667,0.619056,0.617647,0.460784,0.527451,0.534089,0.621569,0.507843,0.605882
0.7058824,0.64902,0.311765,0.318231,0.64902,0.650897,0.656863,0.339216,0.646963,0.645098,0.488235,0.480392,0.564673,0.637255,0.566667,0.633333
0.4235294,0.519608,0.527451,0.187692,0.539216,0.524146,0.547059,0.307843,0.515777,0.515686,0.386275,0.433333,0.433333,0.511765,0.433333,0.480392
0.6666667,0.598039,0.77451,0.367398,0.715686,0.598693,0.766667,0.566667,0.507943,0.547059,0.590196,0.743137,0.746003,0.241176,0.766667,0.566667
0.1529412,0.201961,0.166667,0.12511,0.217647,0.210496,0.241176,0.347059,0.195139,0.198039,0.327451,0.178431,0.178431,0.198039,0.178431,0.213725
0.4078431,0.539216,0.743137,0.003922,0.633333,0.54496,0.633333,0.543137,0.480791,0.511765,0.515686,0.598039,0.628799,0.186275,0.692157,0.476471
0.7568628,0.801961,0.786275,0.760395,0.805882,0.810169,0.813725,0.476471,0.810086,0.801961,0.707843,0.7,0.7,0.656863,0.7,0.801961
0.8470588,0.562745,0.958824,0.454424,0.97451,0.579279,0.621569,0.582353,0.460001,0.515686,0.813725,0.97451,0.96661,0.096078,0.97451,0.480392
0.3058824,0.42549,0.488235,0.249922,0.472549,0.42649,0.44902,0.421569,0.38368,0.401961,0.417647,0.42549,0.439907,0.221569,0.44902,0.452941
0.8196079,0.605882,0.990196,0.497187,0.852941,0.615076,0.605882,0.62549,0.522475,0.562745,0.833333,0.954902,0.944773,0.205882,0.954902,0.558824
0.6941177,0.696078,0.845098,0.496267,0.790196,0.697498,0.786275,0.554902,0.664786,0.676471,0.586275,0.786275,0.799452,0.335294,0.82549,0.652941
0.7098039,0.739216,0.829412,0.642333,0.829412,0.74,0.9,0.601961,0.717209,0.723529,0.688235,0.770588,0.773458,0.594118,0.77451,0.798039
0.6862745,0.692157,0.798039,0.586041,0.762745,0.693446,0.696078,0.586275,0.670769,0.680392,0.637255,0.782353,0.787882,0.519608,0.794118,0.739216
0,0.598039,0.719608,0.318644,0.711765,0.611747,0.762745,0.570588,0.286809,0.445098,0.590196,0.747059,0.774212,0.778431,0.790196,0.605882
0.6,0.609804,0.456863,0.437656,0.609804,0.610664,0.629412,0.323529,0.609421,0.609804,0.460784,0.452941,0.460559,0.617647,0.445098,0.598039
0.6588235,0.652941,0.476471,0.302901,0.652941,0.654042,0.652941,0.445098,0.657442,0.652941,0.519608,0.511765,0.511765,0.64902,0.511765,0.613725
0.5921569,0.57451,0.468627,0.571331,0.578431,0.571331,0.57451,0.35098,0.573995,0.57451,0.476471,0.480392,0.480392,0.570588,0.480392,0.558824
0.227451,0.523529,0.633333,0.643606,0.539216,0.52371,0.213725,0.523529,0.306942,0.503922,0.35098,0.417647,0.410599,0.264706,0.409804,0.370588
0.7137255,0.84902,0.907843,0.905296,0.872549,0.849304,0.923529,0.417647,0.846762,0.84902,0.590196,0.7,0.702899,0.735294,0.703922,0.782353
0.4980392,0.739216,0.833333,0.250104,0.770588,0.588087,0.531373,0.339216,0.57085,0.731373,0.421569,0.331373,0.339083,0.496078,0.323529,0.621569
0,0.543137,0.005882,0.222421,0.696078,0.548645,0.884314,0.601961,0.312818,0.452941,0.578431,0.731373,0.785222,0.754902,0.852941,0.605882
0.3058824,0.590196,0.731373,0.72004,0.62549,0.589655,0.731373,0.586275,0.559838,0.570588,0.347059,0.452941,0.359803,0.362745,0.315686,0.445098
0.01568628,0.319608,0.037255,0.234543,0.558824,0.571698,0.613725,0.445098,0.535528,0.272549,0.44902,0.864706,0.849024,0.613725,0.872549,0.503922
0.3098039,0.539216,0.621569,0.395377,0.598039,0.539849,0.601961,0.527451,0.488325,0.511765,0.594118,0.645098,0.64247,0.358824,0.645098,0.641176
0.007843138,0.288235,0.021569,0.140958,0.198039,0.293223,0.566667,0.429412,0.18673,0.252941,0.401961,0.829412,0.817652,0.566667,0.829412,0.417647
0.8313726,0.531373,0.994118,0.349058,0.660784,0.533028,0.033333,0.578431,0.404758,0.468627,0.731373,0.864706,0.814528,0.158824,0.892157,0.715686
0.5058824,0.507843,0.617647,0.245611,0.578431,0.509044,0.668627,0.515686,0.439612,0.472549,0.562745,0.652941,0.665308,0.390196,0.680392,0.539216
0.9882353,0.703922,0.978431,0.659458,0.986275,0.703468,0.601961,0.688235,0.657118,0.672549,0.876471,0.986275,0.986275,0.256863,0.986275,0.707843
0.02745098,0.456863,0.064706,0.303584,0.001961,0.462626,0.456863,0.856863,0.272724,0.382353,0.801961,0.896078,0.910824,0.919608,0.919608,0.727451
0.4980392,0.539216,0.484314,0.3909,0.57451,0.550766,0.621569,0.354902,0.536522,0.527451,0.44902,0.460784,0.46856,0.413725,0.472549,0.566667
0.5333334,0.42549,0.507843,0.325252,0.472549,0.427119,0.398039,0.42549,0.398363,0.413725,0.44902,0.547059,0.55849,0.394118,0.562745,0.484314
0.4078431,0.484314,0.370588,0.343983,0.484314,0.48472,0.484314,0.272549,0.48414,0.484314,0.386275,0.354902,0.358789,0.484314,0.354902,0.452941
0.3294118,0.633333,0.747059,0.195829,0.692157,0.634617,0.641176,0.382353,0.607266,0.617647,0.394118,0.366667,0.366495,0.394118,0.362745,0.578431
0.4666667,0.484314,0.37451,0.355963,0.488235,0.487319,0.484314,0.264706,0.486595,0.484314,0.398039,0.394118,0.394118,0.480392,0.394118,0.484314
0.5960785,0.660784,0.503922,0.482127,0.672549,0.672096,0.688235,0.378431,0.6711,0.660784,0.507843,0.496078,0.503791,0.668627,0.488235,0.656863
0.2705882,0.539216,0.358824,0.415873,0.445098,0.538555,0.554902,0.62549,0.469442,0.5,0.629412,0.75098,0.754509,0.637255,0.758824,0.676471
0.5372549,0.570588,0.711765,0.309629,0.656863,0.575097,0.703922,0.562745,0.52122,0.543137,0.594118,0.692157,0.697672,0.272549,0.715686,0.531373
0.3568628,0.386275,0.468627,0.222815,0.42549,0.387998,0.35098,0.417647,0.331604,0.362745,0.421569,0.511765,0.523547,0.390196,0.543137,0.437255
0.3411765,0.62549,0.723529,0.740193,0.656863,0.626802,0.801961,0.62549,0.602728,0.613725,0.362745,0.35098,0.447613,0.468627,0.35098,0.468627
0.8705882,0.766667,0.864706,0.677985,0.841176,0.768356,0.837255,0.511765,0.751666,0.754902,0.645098,0.805882,0.84888,0.284314,0.860784,0.739216
0,0.268627,0.005882,0.129215,0.315686,0.270462,0.484314,0.719608,0.173025,0.233333,0.370588,0.82549,0.466088,0.468627,0.82549,0.37451
0.7882353,0.77451,0.817647,0.711351,0.817647,0.775753,0.884314,0.476471,0.767917,0.770588,0.641176,0.805882,0.806637,0.519608,0.809804,0.801961
0.7568628,0.731373,0.809804,0.551769,0.786275,0.732227,0.715686,0.609804,0.709496,0.680392,0.652941,0.688235,0.688235,0.511765,0.688235,0.707843
0.7254902,0.617647,0.758824,0.447012,0.688235,0.620323,0.617647,0.562745,0.587011,0.601961,0.590196,0.747059,0.750896,0.378431,0.766667,0.598039
0.6784314,0.566667,0.888235,0.33114,0.719608,0.57095,0.817647,0.594118,0.462379,0.511765,0.601961,0.711765,0.824642,0.472549,0.884314,0.601961
0.6901961,0.594118,0.707843,0.395228,0.688235,0.595205,0.727451,0.535294,0.50904,0.547059,0.566667,0.7,0.691896,0.421569,0.7,0.609804
0.5294118,0.527451,0.539216,0.434124,0.547059,0.528974,0.531373,0.35098,0.520994,0.523529,0.409804,0.543137,0.544855,0.445098,0.547059,0.554902
0.4431373,0.680392,0.829412,0.156155,0.754902,0.685906,0.782353,0.452941,0.657315,0.664706,0.452941,0.429412,0.435328,0.354902,0.417647,0.578431
0.5215687,0.507843,0.645098,0.37533,0.578431,0.509608,0.558824,0.488235,0.470113,0.488235,0.535294,0.586275,0.592477,0.264706,0.598039,0.55098
0.5254902,0.523529,0.539216,0.48107,0.601961,0.594656,0.617647,0.354902,0.592046,0.519608,0.5,0.558824,0.558824,0.413725,0.558824,0.570588
0.7058824,0.668627,0.790196,0.559867,0.735294,0.669078,0.692157,0.492157,0.650412,0.656863,0.558824,0.739216,0.740491,0.421569,0.747059,0.672549
0.6980392,0.664706,0.507843,0.508242,0.664706,0.669967,0.664706,0.42549,0.669343,0.664706,0.562745,0.433333,0.433333,0.42549,0.433333,0.672549
0.5215687,0.731373,0.84902,0.820166,0.758824,0.604716,0.57451,0.315686,0.605078,0.605882,0.42549,0.523529,0.641832,0.590196,0.523529,0.629412
0.3568628,0.64902,0.954902,0.502639,0.77451,0.649957,0.931373,0.617647,0.586755,0.609804,0.668627,0.770588,0.807892,0.315686,0.821569,0.75098
0.282353,0.292157,0.272549,0.214533,0.339216,0.332918,0.366667,0.468627,0.327744,0.288235,0.362745,0.3,0.3,0.24902,0.3,0.315686
0.454902,0.527451,0.519608,0.254336,0.562745,0.527232,0.531373,0.539216,0.458382,0.488235,0.566667,0.594118,0.608544,0.460784,0.617647,0.637255
0.2705882,0.57451,0.641176,0.659308,0.582353,0.384555,0.366667,0.57451,0.383495,0.558824,0.358824,0.472549,0.472713,0.484314,0.472549,0.429412
0.5607843,0.531373,0.633333,0.289282,0.594118,0.531645,0.660784,0.523529,0.479293,0.503922,0.570588,0.637255,0.639711,0.331373,0.64902,0.535294
0.5215687,0.484314,0.437255,0.419396,0.484314,0.493554,0.5,0.292157,0.496795,0.484314,0.398039,0.437255,0.437159,0.417647,0.433333,0.476471
0.2901961,0.315686,0.311765,0.269938,0.327451,0.392154,0.409804,0.664706,0.391265,0.307843,0.366667,0.35098,0.350771,0.260784,0.35098,0.366667
0.9843137,0.633333,0.966667,0.520357,0.97451,0.641289,0.633333,0.660784,0.529465,0.586275,0.809804,0.97451,0.97323,0.260784,0.97451,0.562745
0.4705882,0.562745,0.523529,0.456834,0.57451,0.568106,0.586275,0.292157,0.567416,0.562745,0.460784,0.460784,0.468502,0.562745,0.460784,0.547059
0,0.37451,0.005882,0.175617,0.017647,0.375748,0.782353,0.531373,0.225415,0.311765,0.507843,0.723529,0.71883,0.762745,0.762745,0.55098
0.6078432,0.558824,0.005882,0.211997,0.562745,0.561643,0.535294,0.378431,0.556724,0.558824,0.413725,0.433333,0.498538,0.543137,0.672549,0.531373
0.4627451,0.817647,0.813725,0.379824,0.817647,0.826245,0.817647,0.594118,0.814803,0.817647,0.660784,0.711765,0.716316,0.558824,0.723529,0.719608
0.3803922,0.621569,0.798039,0.101052,0.711765,0.622873,0.770588,0.464706,0.570961,0.594118,0.437255,0.433333,0.452095,0.421569,0.456863,0.519608
0.6431373,0.656863,0.696078,0.422294,0.7,0.656488,0.715686,0.547059,0.624752,0.637255,0.547059,0.715686,0.69582,0.452941,0.547059,0.703922
0.4313726,0.680392,0.778431,0.098039,0.703922,0.46995,0.42549,0.358824,0.457608,0.672549,0.382353,0.605882,0.493002,0.401961,0.452941,0.55098
0.5960785,0.633333,0.637255,0.352148,0.680392,0.638548,0.711765,0.511765,0.596168,0.613725,0.531373,0.656863,0.652221,0.511765,0.656863,0.684314
0.6784314,0.829412,0.892157,0.889326,0.845098,0.828694,0.868627,0.370588,0.827097,0.829412,0.562745,0.668627,0.678708,0.743137,0.680392,0.754902
0.9058824,0.570588,0.97451,0.387107,0.778431,0.571884,0.696078,0.57451,0.452006,0.507843,0.770588,0.907843,0.904104,0.154902,0.943137,0.617647
0.5843138,0.613725,0.794118,0.199865,0.7,0.615358,0.723529,0.5,0.574523,0.590196,0.484314,0.492157,0.672885,0.229412,0.747059,0.539216
0.282353,0.731373,0.817647,0.521103,0.817647,0.743048,0.852941,0.582353,0.561519,0.605882,0.645098,0.696078,0.804068,0.617647,0.817647,0.727451
0.4352941,0.586275,0.201961,0.2,0.598039,0.586411,0.617647,0.327451,0.583321,0.57451,0.417647,0.421569,0.421278,0.570588,0.413725,0.566667
0.2784314,0.339216,0.276471,0.237782,0.35098,0.344101,0.37451,0.515686,0.340436,0.339216,0.362745,0.303922,0.303565,0.35098,0.303922,0.323529
0.5372549,0.601961,0.7,0.493533,0.672549,0.603345,0.664706,0.476471,0.582747,0.586275,0.511765,0.586275,0.585886,0.417647,0.586275,0.605882
0.3176471,0.613725,0.703922,0.727768,0.637255,0.612049,0.801961,0.609804,0.585863,0.598039,0.358824,0.331373,0.427539,0.401961,0.331373,0.44902
0.345098,0.468627,0.605882,0.363554,0.562745,0.468302,0.405882,0.476471,0.410819,0.437255,0.558824,0.601961,0.600307,0.186275,0.601961,0.554902
0.5490196,0.692157,0.817647,0.649149,0.723529,0.692765,0.927451,0.688235,0.670522,0.680392,0.766667,0.84902,0.848351,0.503922,0.84902,0.837255
0,0.217647,0.005882,0.0603,0.264706,0.226636,0.343137,0.656863,0.139638,0.186275,0.362745,0.75098,0.72353,0.343137,0.75098,0.272549
0.6392157,0.64902,0.833333,0.488814,0.758824,0.650723,0.758824,0.613725,0.599673,0.617647,0.660784,0.805882,0.820005,0.358824,0.833333,0.672549
0.4078431,0.507843,0.437255,0.170936,0.55098,0.516809,0.55098,0.515686,0.436632,0.472549,0.492157,0.507843,0.52075,0.390196,0.527451,0.601961
0.9019608,0.645098,0.962745,0.54241,0.97451,0.648354,0.935294,0.64902,0.577717,0.605882,0.841176,0.903922,0.903131,0.182353,0.903922,0.621569
0.6666667,0.680392,0.703922,0.423288,0.723529,0.680037,0.778431,0.535294,0.649651,0.660784,0.547059,0.547059,0.547059,0.598039,0.547059,0.703922
0.3803922,0.488235,0.343137,0.029881,0.492157,0.493651,0.515686,0.358824,0.484905,0.480392,0.37451,0.417647,0.437536,0.503922,0.417647,0.480392
0.6784314,0.731373,0.680392,0.645665,0.739216,0.739441,0.75098,0.511765,0.737303,0.731373,0.609804,0.609804,0.609804,0.735294,0.609804,0.719608
0.5568628,0.762745,0.860784,0.843538,0.798039,0.761045,0.770588,0.366667,0.752687,0.754902,0.472549,0.547059,0.546781,0.55098,0.547059,0.664706
0,0.539216,0.005882,0.242046,0.629412,0.549288,0.747059,0.492157,0.445631,0.488235,0.519608,0.594118,0.635128,0.707843,0.64902,0.594118
0.8431373,0.829412,0.939216,0.762166,0.9,0.82941,0.833333,0.543137,0.818689,0.821569,0.609804,0.915686,0.917932,0.641176,0.923529,0.833333
0.3568628,0.515686,0.735294,0.19187,0.64902,0.52418,0.637255,0.539216,0.371192,0.445098,0.488235,0.633333,0.68368,0.409804,0.75098,0.488235
0.5529412,0.531373,0.609804,0.26974,0.594118,0.531857,0.633333,0.503922,0.474204,0.503922,0.519608,0.605882,0.612473,0.401961,0.621569,0.535294
0,0.535294,0.005882,0.191903,0.64902,0.541027,0.743137,0.558824,0.270764,0.421569,0.523529,0.719608,0.743961,0.786275,0.805882,0.566667
0.2901961,0.417647,0.57451,0.23909,0.507843,0.41762,0.417647,0.44902,0.353358,0.386275,0.460784,0.5,0.529322,0.111765,0.558824,0.417647
0.5882353,0.688235,0.55098,0.395693,0.688235,0.688891,0.707843,0.417647,0.687706,0.676471,0.492157,0.413725,0.425488,0.688235,0.413725,0.672549
0.5607843,0.496078,0.692157,0.278413,0.609804,0.497579,0.531373,0.531373,0.375693,0.44902,0.605882,0.703922,0.720801,0.42549,0.735294,0.511765
0.6,0.539216,0.656863,0.442795,0.629412,0.540638,0.609804,0.452941,0.504543,0.519608,0.523529,0.558824,0.557007,0.260784,0.558824,0.562745
0.6392157,0.586275,0.703922,0.38809,0.660784,0.587991,0.696078,0.539216,0.543873,0.562745,0.570588,0.684314,0.682551,0.311765,0.692157,0.590196
0.5921569,0.633333,0.707843,0.563515,0.664706,0.632033,0.629412,0.613725,0.606052,0.617647,0.676471,0.743137,0.742191,0.464706,0.743137,0.743137
0,0.715686,0.943137,0.320072,0.801961,0.716011,0.892157,0.539216,0.632291,0.664706,0.582353,0.656863,0.732228,0.613725,0.758824,0.660784
0.6039216,0.594118,0.598039,0.544404,0.598039,0.595751,0.598039,0.405882,0.595678,0.594118,0.523529,0.547059,0.547059,0.590196,0.547059,0.586275
0.6941177,0.719608,0.688235,0.652994,0.731373,0.721346,0.735294,0.539216,0.728852,0.719608,0.598039,0.696078,0.696078,0.715686,0.696078,0.719608
0,0.405882,0.005882,0.115884,0.409804,0.408757,0.429412,0.656863,0.398418,0.394118,0.358824,0.668627,0.664712,0.417647,0.680392,0.35098
0.3686275,0.398039,0.319608,0.307746,0.354902,0.39999,0.664706,0.429412,0.35002,0.354902,0.5,0.511765,0.511526,0.496078,0.511765,0.543137
0.6039216,0.617647,0.617647,0.519669,0.656863,0.62245,0.727451,0.398039,0.610491,0.613725,0.496078,0.609804,0.607637,0.472549,0.609804,0.652941
0.003921569,0.464706,0.013725,0.328469,0.758824,0.464464,0.872549,0.668627,0.268375,0.378431,0.656863,0.829412,0.845699,0.841176,0.868627,0.668627
0.6862745,0.656863,0.15098,0.302911,0.660784,0.658434,0.664706,0.531373,0.657285,0.656863,0.543137,0.660784,0.627713,0.652941,0.664706,0.586275
0,0.62549,0.005882,0.115058,0.641176,0.626512,0.672549,0.413725,0.598534,0.609804,0.413725,0.621569,0.61699,0.64902,0.64902,0.547059
0.3647059,0.641176,0.7,0.741198,0.64902,0.641267,0.680392,0.637255,0.625439,0.633333,0.382353,0.323529,0.346151,0.213725,0.307843,0.511765
0.3333333,0.523529,0.44902,0.428433,0.503922,0.52478,0.523529,0.523529,0.466537,0.492157,0.645098,0.684314,0.683136,0.594118,0.684314,0.696078
0.6666667,0.668627,0.409804,0.363952,0.672549,0.67086,0.672549,0.413725,0.66969,0.664706,0.527451,0.42549,0.42549,0.656863,0.42549,0.664706
0.3137255,0.378431,0.382353,0.282084,0.390196,0.379618,0.382353,0.570588,0.375793,0.37451,0.362745,0.319608,0.319608,0.378431,0.319608,0.370588
0.9372549,0.668627,0.97451,0.552552,0.978431,0.670455,0.743137,0.645098,0.595322,0.617647,0.829412,0.978431,0.969257,0.307843,0.978431,0.645098
0.1411765,0.252941,0.264706,0.202662,0.268627,0.255653,0.241176,0.433333,0.245121,0.24902,0.366667,0.284314,0.283304,0.201961,0.284314,0.288235
0.254902,0.339216,0.194118,0.2479,0.527451,0.528907,0.554902,0.405882,0.525856,0.303922,0.433333,0.421569,0.421569,0.55098,0.421569,0.484314
0.2078431,0.252941,0.252941,0.209113,0.331373,0.332121,0.358824,0.480392,0.331385,0.245098,0.362745,0.276471,0.276366,0.162745,0.272549,0.303922
0.627451,0.637255,0.672549,0.588053,0.719608,0.704463,0.743137,0.390196,0.715807,0.633333,0.605882,0.641176,0.640876,0.688235,0.62549,0.684314
0.4078431,0.629412,0.809804,0.003922,0.719608,0.631256,0.743137,0.472549,0.591213,0.605882,0.437255,0.421569,0.434583,0.296078,0.437255,0.535294
0.4117647,0.421569,0.437255,0.355234,0.441176,0.427079,0.44902,0.256863,0.419768,0.421569,0.366667,0.437255,0.441133,0.366667,0.445098,0.433333
0.7882353,0.566667,0.947059,0.392152,0.958824,0.566808,0.805882,0.62549,0.42035,0.492157,0.762745,0.786275,0.766952,0.02549,0.786275,0.707843
0,0.323529,0.005882,0.084293,0.339216,0.332904,0.401961,0.680392,0.145217,0.292157,0.362745,0.739216,0.727458,0.390196,0.762745,0.319608
0,0.245098,0.005882,0.003922,0.256863,0.254623,0.264706,0.609804,0.225607,0.237255,0.362745,0.652941,0.625505,0.292157,0.664706,0.24902
0.3411765,0.398039,0.413725,0.304821,0.413725,0.402959,0.421569,0.570588,0.400526,0.398039,0.362745,0.35098,0.35098,0.264706,0.35098,0.37451
0.4784314,0.535294,0.519608,0.43541,0.578431,0.550049,0.637255,0.398039,0.602082,0.507843,0.492157,0.468627,0.468536,0.280392,0.464706,0.566667
0.4470588,0.523529,0.703922,0.348431,0.62549,0.523195,0.57451,0.5,0.47387,0.496078,0.523529,0.605882,0.636006,0.194118,0.664706,0.507843
0.6588235,0.778431,0.907843,0.744227,0.892157,0.780043,0.778431,0.492157,0.767505,0.770588,0.829412,0.9,0.897673,0.833333,0.9,0.864706
0.4862745,0.441176,0.484314,0.254033,0.480392,0.442898,0.429412,0.452941,0.392873,0.417647,0.460784,0.527451,0.533866,0.347059,0.543137,0.507843
0.9176471,0.652941,0.958824,0.524766,0.966667,0.651987,0.711765,0.660784,0.558949,0.590196,0.809804,0.966667,0.956457,0.190196,0.966667,0.605882
0.2941177,0.598039,0.696078,0.711097,0.62549,0.596547,0.77451,0.594118,0.569925,0.582353,0.354902,0.315686,0.417083,0.323529,0.311765,0.441176
0.4745098,0.539216,0.711765,0.315693,0.641176,0.542659,0.601961,0.547059,0.473647,0.503922,0.590196,0.684314,0.678215,0.17451,0.7,0.531373
0.5176471,0.758824,0.888235,0.882636,0.805882,0.757126,0.880392,0.394118,0.749147,0.75098,0.433333,0.554902,0.554286,0.488235,0.554902,0.652941
0.3960784,0.468627,0.664706,0.305204,0.601961,0.4684,0.578431,0.547059,0.37552,0.42549,0.55098,0.598039,0.626427,0.194118,0.637255,0.543137
0.4627451,0.503922,0.527451,0.363962,0.645098,0.505227,0.762745,0.515686,0.439492,0.468627,0.543137,0.547059,0.554034,0.354902,0.554902,0.609804
0.7529412,0.7,0.801961,0.594488,0.782353,0.70407,0.782353,0.5,0.677886,0.684314,0.629412,0.696078,0.74273,0.213725,0.75098,0.676471
0.8627451,0.582353,0.994118,0.425172,0.707843,0.908162,0.907843,0.582353,0.905268,0.527451,0.77451,0.903922,0.86235,0.35098,0.903922,0.735294
0.2705882,0.339216,0.221569,0.241744,0.527451,0.527721,0.57451,0.42549,0.523783,0.315686,0.421569,0.417647,0.417466,0.554902,0.413725,0.468627
0.6078432,0.62549,0.621569,0.539125,0.680392,0.630518,0.739216,0.382353,0.60721,0.609804,0.562745,0.609804,0.609389,0.460784,0.598039,0.664706
0.7333333,0.739216,0.739216,0.695891,0.75098,0.740804,0.743137,0.535294,0.739576,0.739216,0.613725,0.747059,0.746591,0.703922,0.747059,0.758824
0.5215687,0.507843,0.519608,0.446996,0.543137,0.509648,0.617647,0.347059,0.498409,0.503922,0.472549,0.519608,0.513743,0.233333,0.519608,0.558824
0.4980392,0.468627,0.531373,0.395394,0.511765,0.469877,0.445098,0.433333,0.450638,0.460784,0.484314,0.539216,0.542132,0.315686,0.543137,0.539216
0.4352941,0.558824,0.233333,0.811765,0.558824,0.561758,0.554902,0.296078,0.559065,0.558824,0.394118,0.37451,0.540466,0.558824,0.570588,0.554902
0.7803922,0.743137,0.613725,0.610454,0.743137,0.743729,0.743137,0.464706,0.743462,0.743137,0.641176,0.460784,0.488234,0.57451,0.460784,0.735294
0,0.460784,0.009804,0.292895,0.468627,0.460258,0.343137,0.731373,0.271333,0.378431,0.688235,0.856863,0.874329,0.896078,0.9,0.637255
0.7294118,0.535294,0.817647,0.33271,0.731373,0.538857,0.64902,0.613725,0.434855,0.484314,0.590196,0.821569,0.832468,0.672549,0.852941,0.570588
0.8196079,0.841176,0.786275,0.740966,0.856863,0.854403,0.872549,0.566667,0.853838,0.841176,0.660784,0.790196,0.790196,0.84902,0.790196,0.845098
0.3607843,0.519608,0.488235,0.277872,0.55098,0.529209,0.57451,0.398039,0.507085,0.507843,0.398039,0.378431,0.473856,0.437255,0.488235,0.539216
0.1568628,0.527451,0.629412,0.672164,0.55098,0.528353,0.672549,0.527451,0.486814,0.503922,0.331373,0.390196,0.272676,0.296078,0.217647,0.366667
0.7137255,0.7,0.75098,0.619225,0.75098,0.701522,0.833333,0.468627,0.688367,0.692157,0.609804,0.739216,0.736254,0.417647,0.739216,0.743137
0.3176471,0.339216,0.319608,0.2682,0.394118,0.340443,0.358824,0.62549,0.330462,0.335294,0.362745,0.354902,0.354902,0.3,0.354902,0.366667
0.2784314,0.456863,0.256863,0.093061,0.464706,0.462303,0.476471,0.676471,0.45698,0.452941,0.358824,0.362745,0.362745,0.460784,0.362745,0.44902
0.3843137,0.409804,0.739216,0.082353,0.409804,0.411747,0.401961,0.637255,0.402582,0.405882,0.370588,0.578431,0.574611,0.664706,0.578431,0.484314
0.3882353,0.652941,0.747059,0.739354,0.668627,0.65217,0.723529,0.64902,0.636399,0.641176,0.37451,0.562745,0.437797,0.413725,0.390196,0.523529
0.8941177,0.55098,0.970588,0.383192,0.754902,0.556164,0.621569,0.660784,0.429554,0.480392,0.739216,0.896078,0.89181,0.127451,0.935294,0.617647
0.1882353,0.217647,0.268627,0.175891,0.24902,0.221019,0.221569,0.547059,0.202049,0.213725,0.362745,0.272549,0.271983,0.107843,0.272549,0.272549
0.2941177,0.331373,0.209804,0.265634,0.272549,0.526271,0.598039,0.44902,0.271187,0.303922,0.445098,0.445098,0.444959,0.570588,0.445098,0.488235
0.6745098,0.570588,0.954902,0.36335,0.813725,0.575586,0.903922,0.601961,0.434402,0.488235,0.754902,0.962745,0.927433,0.115686,0.962745,0.539216
0.3882353,0.441176,0.484314,0.288035,0.515686,0.44539,0.782353,0.590196,0.316021,0.386275,0.566667,0.586275,0.652629,0.735294,0.660784,0.609804
0.7529412,0.743137,0.801961,0.576353,0.790196,0.748001,0.754902,0.566667,0.724919,0.731373,0.609804,0.794118,0.788174,0.57451,0.805882,0.754902
0.6431373,0.837255,0.911765,0.907663,0.864706,0.838144,0.876471,0.5,0.834981,0.837255,0.621569,0.617647,0.617373,0.347059,0.598039,0.747059
0.427451,0.688235,0.790196,0.781231,0.719608,0.687551,0.829412,0.358824,0.675164,0.680392,0.405882,0.456863,0.456863,0.358824,0.456863,0.558824
0.827451,0.598039,0.97451,0.392592,0.978431,0.598232,0.856863,0.601961,0.481257,0.523529,0.735294,0.978431,0.949883,0.3,0.978431,0.535294
0.3568628,0.452941,0.601961,0.230356,0.527451,0.454444,0.413725,0.484314,0.355232,0.409804,0.539216,0.645098,0.660995,0.241176,0.680392,0.523529
0.5529412,0.57451,0.519608,0.403052,0.594118,0.576281,0.601961,0.354902,0.563146,0.566667,0.452941,0.55098,0.552531,0.484314,0.558824,0.621569
0.2196078,0.507843,0.158824,0.220662,0.5,0.511649,0.519608,0.370588,0.50906,0.5,0.401961,0.37451,0.382091,0.519608,0.37451,0.464706
0.4941176,0.515686,0.503922,0.347824,0.566667,0.516237,0.696078,0.44902,0.476964,0.492157,0.480392,0.519608,0.517838,0.637255,0.519608,0.57451
0.7254902,0.586275,0.856863,0.419344,0.676471,0.584861,0.707843,0.586275,0.504589,0.539216,0.703922,0.182353,0.186114,0.080392,0.182353,0.660784
0.7176471,0.703922,0.598039,0.579256,0.707843,0.709331,0.723529,0.421569,0.708816,0.703922,0.562745,0.590196,0.597861,0.711765,0.586275,0.696078
0.3960784,0.468627,0.617647,0.226466,0.543137,0.470765,0.527451,0.484314,0.380919,0.42549,0.55098,0.656863,0.688656,0.272549,0.707843,0.515686
0.7098039,0.605882,0.994118,0.402948,0.986275,0.607402,0.766667,0.613725,0.517978,0.558824,0.727451,0.307843,0.307843,0.060784,0.307843,0.762745
0.1921569,0.256863,0.311765,0.136558,0.292157,0.258436,0.272549,0.5,0.229505,0.245098,0.370588,0.284314,0.289618,0.166667,0.3,0.264706
